time,HR,average HR
2023-02-28 18:05:44,66,72.26666666666667
2023-02-28 18:05:49,65,72.38333333333334
2023-02-28 18:05:54,65,72.48333333333333
2023-02-28 18:05:59,65,72.55833333333334
2023-02-28 18:06:04,66,72.625
2023-02-28 18:06:09,67,72.66666666666667
2023-02-28 18:06:24,68,72.675
2023-02-28 18:06:29,69,72.66666666666667
2023-02-28 18:06:44,69,72.65833333333333
2023-02-28 18:06:59,69,72.65
2023-02-28 18:07:09,70,72.525
2023-02-28 18:07:14,73,72.425
2023-02-28 18:07:29,73,72.36666666666666
2023-02-28 18:07:34,74,72.275
2023-02-28 18:07:39,75,72.18333333333334
2023-02-28 18:07:54,75,72.08333333333333
2023-02-28 18:07:59,74,71.975
2023-02-28 18:08:04,73,71.85833333333333
2023-02-28 18:08:09,72,71.75
2023-02-28 18:08:14,74,71.65833333333333
2023-02-28 18:08:19,73,71.61666666666666
2023-02-28 18:08:24,72,71.59166666666667
2023-02-28 18:08:29,71,71.55833333333334
2023-02-28 18:08:34,70,71.54166666666667
2023-02-28 18:08:39,70,71.51666666666667
2023-02-28 18:08:54,70,71.475
2023-02-28 18:08:59,71,71.44166666666666
2023-02-28 18:09:14,71,71.4
2023-02-28 18:09:19,71,71.36666666666666
2023-02-28 18:09:24,72,71.33333333333333
2023-02-28 18:09:39,72,71.31666666666666
2023-02-28 18:09:54,72,71.30833333333334
2023-02-28 18:10:04,72,71.3
2023-02-28 18:10:09,72,71.29166666666667
2023-02-28 18:10:14,74,71.26666666666667
2023-02-28 18:10:24,75,71.225
2023-02-28 18:10:29,73,71.15833333333333
2023-02-28 18:10:34,72,71.09166666666667
2023-02-28 18:10:44,73,71.075
2023-02-28 18:10:49,72,71.09166666666667
2023-02-28 18:10:59,73,71.10833333333333
2023-02-28 18:11:14,73,71.10833333333333
2023-02-28 18:11:19,74,71.075
2023-02-28 18:11:24,73,71.05833333333334
2023-02-28 18:11:29,72,71.075
2023-02-28 18:11:39,71,71.125
2023-02-28 18:11:49,72,71.175
2023-02-28 18:11:59,72,71.19166666666666
2023-02-28 18:12:04,71,71.18333333333334
2023-02-28 18:12:09,71,71.175
2023-02-28 18:12:24,71,71.18333333333334
2023-02-28 18:12:25,72,71.18333333333334
2023-02-28 18:12:30,71,71.19166666666666
2023-02-28 18:12:45,71,71.2
2023-02-28 18:12:50,70,71.19166666666666
2023-02-28 18:13:05,71,71.18333333333334
2023-02-28 18:13:20,71,71.18333333333334
2023-02-28 18:13:30,72,71.19166666666666
2023-02-28 18:13:40,74,71.20833333333333
2023-02-28 18:13:45,75,71.225
2023-02-28 18:13:50,78,71.25833333333334
2023-02-28 18:14:00,77,71.28333333333333
2023-02-28 18:14:10,76,71.31666666666666
2023-02-28 18:14:15,74,71.35833333333333
2023-02-28 18:14:20,72,71.38333333333334
2023-02-28 18:14:25,70,71.4
2023-02-28 18:14:35,69,71.41666666666667
2023-02-28 18:14:40,69,71.425
2023-02-28 18:14:45,69,71.41666666666667
2023-02-28 18:15:00,69,71.43333333333334
2023-02-28 18:15:15,71,71.45833333333333
2023-02-28 18:15:25,72,71.46666666666667
2023-02-28 18:15:30,70,71.44166666666666
2023-02-28 18:15:35,70,71.41666666666667
2023-02-28 18:15:40,69,71.4
2023-02-28 18:15:45,68,71.36666666666666
2023-02-28 18:15:50,67,71.325
2023-02-28 18:15:55,67,71.28333333333333
2023-02-28 18:16:00,67,71.24166666666666
2023-02-28 18:16:05,68,71.2
2023-02-28 18:16:10,69,71.13333333333334
2023-02-28 18:16:15,69,71.08333333333333
2023-02-28 18:16:25,70,71.06666666666666
2023-02-28 18:16:35,70,71.06666666666666
2023-02-28 18:16:40,69,71.08333333333333
2023-02-28 18:16:55,70,71.10833333333333
2023-02-28 18:17:00,70,71.13333333333334
2023-02-28 18:17:05,71,71.15
2023-02-28 18:17:10,71,71.16666666666667
2023-02-28 18:17:15,73,71.18333333333334
2023-02-28 18:17:20,74,71.21666666666667
2023-02-28 18:17:25,74,71.23333333333333
2023-02-28 18:17:40,74,71.25
2023-02-28 18:17:45,72,71.26666666666667
2023-02-28 18:17:50,70,71.29166666666667
2023-02-28 18:17:55,68,71.3
2023-02-28 18:18:00,67,71.29166666666667
2023-02-28 18:18:10,71,71.3
2023-02-28 18:18:15,74,71.325
2023-02-28 18:18:20,73,71.36666666666666
2023-02-28 18:18:25,70,71.40833333333333
2023-02-28 18:18:30,66,71.43333333333334
2023-02-28 18:18:35,68,71.45
2023-02-28 18:18:50,71,71.45
2023-02-28 18:18:55,75,71.45
2023-02-28 18:19:00,75,71.45833333333333
2023-02-28 18:19:15,75,71.51666666666667
2023-02-28 18:19:30,75,71.58333333333333
2023-02-28 18:19:45,75,71.65
2023-02-28 18:20:00,76,71.675
2023-02-28 18:20:10,74,71.66666666666667
2023-02-28 18:20:20,74,71.65
2023-02-28 18:20:25,73,71.625
2023-02-28 18:20:30,72,71.61666666666666
2023-02-28 18:20:35,70,71.63333333333334
2023-02-28 18:20:50,70,71.65
2023-02-28 18:21:05,70,71.65833333333333
2023-02-28 18:21:20,70,71.65833333333333
2023-02-28 18:21:35,70,71.65
2023-02-28 18:21:45,71,71.61666666666666
2023-02-28 18:21:55,69,71.58333333333333
2023-02-28 18:22:00,69,71.54166666666667
2023-02-28 18:22:10,70,71.50833333333334
2023-02-28 18:22:20,68,71.49166666666666
2023-02-28 18:22:25,68,71.48333333333333
2023-02-28 18:22:30,69,71.475
2023-02-28 18:22:35,69,71.48333333333333
2023-02-28 18:22:45,68,71.49166666666666
2023-02-28 18:23:00,71,71.50833333333334
2023-02-28 18:23:05,72,71.53333333333333
2023-02-28 18:23:15,71,71.575
2023-02-28 18:23:20,70,71.58333333333333
2023-02-28 18:23:25,70,71.58333333333333
2023-02-28 18:23:30,72,71.60833333333333
2023-02-28 18:23:35,71,71.63333333333334
2023-02-28 18:23:45,70,71.65833333333333
2023-02-28 18:23:55,69,71.68333333333334
2023-02-28 18:24:00,68,71.70833333333333
2023-02-28 18:24:05,67,71.725
2023-02-28 18:24:10,66,71.75
2023-02-28 18:24:20,67,71.75833333333334
2023-02-28 18:24:25,70,71.75833333333334
2023-02-28 18:24:30,71,71.76666666666667
2023-02-28 18:24:35,72,71.775
2023-02-28 18:24:40,73,71.79166666666667
2023-02-28 18:24:45,73,71.825
2023-02-28 18:24:50,73,71.85
2023-02-28 18:24:55,73,71.875
2023-02-28 18:25:05,73,71.89166666666667
2023-02-28 18:25:10,76,71.90833333333333
2023-02-28 18:25:15,74,71.90833333333333
2023-02-28 18:25:20,74,71.90833333333333
2023-02-28 18:25:25,74,71.91666666666667
2023-02-28 18:25:30,75,71.90833333333333
2023-02-28 18:25:40,75,71.9
2023-02-28 18:25:45,74,71.89166666666667
2023-02-28 18:26:00,74,71.90833333333333
2023-02-28 18:26:10,75,71.94166666666666
2023-02-28 18:26:15,78,71.95
2023-02-28 18:26:21,77,71.94166666666666
2023-02-28 18:26:26,76,71.925
2023-02-28 18:26:41,75,71.94166666666666
2023-02-28 18:26:46,74,71.98333333333333
2023-02-28 18:26:56,73,72.01666666666667
2023-02-28 18:27:11,73,72.01666666666667
2023-02-28 18:27:21,78,71.975
2023-02-28 18:27:26,80,71.91666666666667
2023-02-28 18:27:41,80,71.86666666666666
2023-02-28 18:27:46,74,71.83333333333333
2023-02-28 18:27:51,70,71.80833333333334
2023-02-28 18:27:56,69,71.76666666666667
2023-02-28 18:28:11,69,71.74166666666666
2023-02-28 18:28:21,70,71.725
2023-02-28 18:28:26,73,71.70833333333333
2023-02-28 18:28:36,72,71.675
2023-02-28 18:28:51,72,71.675
2023-02-28 18:28:56,71,71.675
2023-02-28 18:29:01,71,71.675
2023-02-28 18:29:06,70,71.68333333333334
2023-02-28 18:29:11,71,71.69166666666666
2023-02-28 18:29:21,73,71.70833333333333
2023-02-28 18:29:36,73,71.75
2023-02-28 18:29:41,74,71.78333333333333
2023-02-28 18:29:46,73,71.8
2023-02-28 18:29:51,71,71.825
2023-02-28 18:30:06,71,71.85833333333333
2023-02-28 18:30:11,70,71.89166666666667
2023-02-28 18:30:16,71,71.91666666666667
2023-02-28 18:30:21,72,71.93333333333334
2023-02-28 18:30:26,74,71.90833333333333
2023-02-28 18:30:41,72,71.86666666666666
2023-02-28 18:30:56,72,71.825
2023-02-28 18:31:01,73,71.8
2023-02-28 18:31:06,73,71.78333333333333
2023-02-28 18:31:11,72,71.75833333333334
2023-02-28 18:31:26,71,71.75
2023-02-28 18:31:41,70,71.76666666666667
2023-02-28 18:31:51,69,71.78333333333333
2023-02-28 18:31:56,70,71.8
2023-02-28 18:32:01,69,71.81666666666666
2023-02-28 18:32:06,69,71.83333333333333
2023-02-28 18:32:11,70,71.85
2023-02-28 18:32:26,71,71.85
2023-02-28 18:32:36,72,71.85
2023-02-28 18:32:41,73,71.85
2023-02-28 18:32:46,73,71.85
2023-02-28 18:33:01,73,71.85
2023-02-28 18:33:16,73,71.85833333333333
2023-02-28 18:33:21,73,71.86666666666666
2023-02-28 18:33:31,73,71.875
2023-02-28 18:33:36,74,71.85
2023-02-28 18:33:41,75,71.84166666666667
2023-02-28 18:33:46,73,71.83333333333333
2023-02-28 18:33:51,71,71.81666666666666
2023-02-28 18:33:56,69,71.8
2023-02-28 18:34:01,70,71.775
2023-02-28 18:34:06,71,71.725
2023-02-28 18:34:11,72,71.66666666666667
2023-02-28 18:34:16,73,71.60833333333333
2023-02-28 18:34:21,71,71.525
2023-02-28 18:34:31,72,71.45833333333333
2023-02-28 18:34:41,71,71.4
2023-02-28 18:34:56,72,71.35833333333333
2023-02-28 18:35:01,71,71.325
2023-02-28 18:35:06,70,71.26666666666667
2023-02-28 18:35:11,68,71.21666666666667
2023-02-28 18:35:16,69,71.14166666666667
2023-02-28 18:35:21,71,71.05833333333334
2023-02-28 18:35:26,72,70.96666666666667
2023-02-28 18:35:36,71,70.91666666666667
2023-02-28 18:35:51,71,70.89166666666667
2023-02-28 18:35:56,72,70.88333333333334
2023-02-28 18:36:06,71,70.88333333333334
2023-02-28 18:36:11,68,70.875
2023-02-28 18:36:21,70,70.84166666666667
2023-02-28 18:36:36,70,70.83333333333333
2023-02-28 18:36:51,70,70.84166666666667
2023-02-28 18:36:56,71,70.86666666666666
2023-02-28 18:37:01,71,70.88333333333334
2023-02-28 18:37:16,73,70.89166666666667
2023-02-28 18:37:21,74,70.88333333333334
2023-02-28 18:37:26,73,70.85
2023-02-28 18:37:31,72,70.825
2023-02-28 18:37:36,71,70.79166666666667
2023-02-28 18:37:46,72,70.78333333333333
2023-02-28 18:37:51,73,70.8
2023-02-28 18:37:56,72,70.825
2023-02-28 18:38:01,70,70.85
2023-02-28 18:38:06,68,70.85833333333333
2023-02-28 18:38:11,67,70.85
2023-02-28 18:38:16,66,70.825
2023-02-28 18:38:21,67,70.825
2023-02-28 18:38:26,68,70.81666666666666
2023-02-28 18:38:41,69,70.78333333333333
2023-02-28 18:38:56,70,70.75
2023-02-28 18:39:01,72,70.73333333333333
2023-02-28 18:39:11,71,70.725
2023-02-28 18:39:16,70,70.74166666666666
2023-02-28 18:39:21,69,70.775
2023-02-28 18:39:31,68,70.8
2023-02-28 18:39:41,69,70.83333333333333
2023-02-28 18:39:46,70,70.86666666666666
2023-02-28 18:39:56,71,70.89166666666667
2023-02-28 18:40:01,72,70.91666666666667
2023-02-28 18:40:16,73,70.94166666666666
2023-02-28 18:40:31,73,70.96666666666667
2023-02-28 18:40:36,74,70.99166666666666
2023-02-28 18:40:41,74,71.01666666666667
2023-02-28 18:40:56,74,71.05
2023-02-28 18:41:06,73,71.09166666666667
2023-02-28 18:41:16,73,71.10833333333333
2023-02-28 18:41:26,73,71.09166666666667
2023-02-28 18:41:31,72,71.075
2023-02-28 18:41:46,73,71.08333333333333
2023-02-28 18:42:01,72,71.10833333333333
2023-02-28 18:42:06,68,71.14166666666667
2023-02-28 18:42:11,67,71.10833333333333
2023-02-28 18:42:16,68,71.06666666666666
2023-02-28 18:42:31,68,71.025
2023-02-28 18:42:46,69,70.98333333333333
2023-02-28 18:43:01,69,70.95833333333333
2023-02-28 18:43:06,70,70.95833333333333
2023-02-28 18:43:21,70,70.975
2023-02-28 18:43:31,66,70.99166666666666
2023-02-28 18:43:36,67,71.0
2023-02-28 18:43:41,69,71.0
2023-02-28 18:43:51,70,71.00833333333334
2023-02-28 18:43:56,69,71.00833333333334
2023-02-28 18:44:01,68,70.99166666666666
2023-02-28 18:44:06,67,70.95833333333333
2023-02-28 18:44:16,68,70.925
2023-02-28 18:44:21,69,70.9
2023-02-28 18:44:26,69,70.875
2023-02-28 18:44:32,69,70.875
2023-02-28 18:44:37,71,70.9
2023-02-28 18:44:42,73,70.91666666666667
2023-02-28 18:44:47,74,70.925
2023-02-28 18:44:52,73,70.925
2023-02-28 18:44:57,71,70.90833333333333
2023-02-28 18:45:07,70,70.89166666666667
2023-02-28 18:45:22,69,70.85833333333333
2023-02-28 18:45:27,70,70.81666666666666
2023-02-28 18:45:42,70,70.79166666666667
2023-02-28 18:45:52,72,70.78333333333333
2023-02-28 18:45:57,73,70.8
2023-02-28 18:46:02,74,70.81666666666666
2023-02-28 18:46:07,73,70.83333333333333
2023-02-28 18:46:12,72,70.86666666666666
2023-02-28 18:46:17,71,70.925
2023-02-28 18:46:22,71,70.99166666666666
2023-02-28 18:46:37,72,71.075
2023-02-28 18:46:42,71,71.175
2023-02-28 18:46:52,69,71.275
2023-02-28 18:47:07,69,71.35833333333333
2023-02-28 18:47:17,70,71.43333333333334
2023-02-28 18:47:22,70,71.50833333333334
2023-02-28 18:47:27,72,71.6
2023-02-28 18:47:32,73,71.69166666666666
2023-02-28 18:47:42,73,71.78333333333333
2023-02-28 18:47:52,73,71.875
2023-02-28 18:47:57,73,71.96666666666667
2023-02-28 18:48:12,73,72.05
2023-02-28 18:48:22,74,72.13333333333334
2023-02-28 18:48:27,75,72.225
2023-02-28 18:48:32,76,72.34166666666667
2023-02-28 18:48:37,76,72.46666666666667
2023-02-28 18:48:52,76,72.58333333333333
2023-02-28 18:49:02,77,72.66666666666667
2023-02-28 18:49:17,78,72.75
2023-02-28 18:49:32,75,72.83333333333333
2023-02-28 18:49:47,72,72.91666666666667
2023-02-28 18:50:02,73,72.99166666666666
2023-02-28 18:50:07,74,73.08333333333333
2023-02-28 18:50:22,74,73.25833333333334
2023-02-28 18:50:27,73,73.46666666666667
2023-02-28 18:50:32,66,73.71666666666667
2023-02-28 18:50:37,66,74.00833333333334
2023-02-28 18:50:42,67,74.3
2023-02-28 18:50:47,68,74.575
2023-02-28 18:50:52,68,74.84166666666667
2023-02-28 18:51:07,72,75.09166666666667
2023-02-28 18:51:12,73,75.35
2023-02-28 18:51:27,74,75.54166666666667
2023-02-28 18:51:37,72,75.6
2023-02-28 18:51:42,70,75.7
2023-02-28 18:51:47,69,75.80833333333334
2023-02-28 18:51:52,69,75.9
2023-02-28 18:51:57,69,75.98333333333333
2023-02-28 18:52:02,68,76.08333333333333
2023-02-28 18:52:07,67,76.175
2023-02-28 18:52:17,68,76.25833333333334
2023-02-28 18:52:22,69,76.33333333333333
2023-02-28 18:52:27,71,76.39166666666667
2023-02-28 18:52:32,71,76.43333333333334
2023-02-28 18:52:42,72,76.475
2023-02-28 18:52:52,71,76.5
2023-02-28 18:52:57,70,76.51666666666667
2023-02-28 18:53:02,69,76.54166666666667
2023-02-28 18:53:17,69,76.6
2023-02-28 18:53:32,69,76.68333333333334
2023-02-28 18:53:42,69,76.76666666666667
2023-02-28 18:53:47,70,76.88333333333334
2023-02-28 18:53:52,71,77.0
2023-02-28 18:53:57,73,77.10833333333333
2023-02-28 18:54:02,74,77.2
2023-02-28 18:54:07,75,77.29166666666667
2023-02-28 18:54:12,76,77.375
2023-02-28 18:54:17,77,77.475
2023-02-28 18:54:22,76,77.58333333333333
2023-02-28 18:54:32,77,77.70833333333333
2023-02-28 18:54:42,78,77.80833333333334
2023-02-28 18:54:47,79,77.90833333333333
2023-02-28 18:54:52,78,78.025
2023-02-28 18:54:57,78,78.14166666666667
2023-02-28 18:55:02,79,78.21666666666667
2023-02-28 18:55:12,83,78.25833333333334
2023-02-28 18:55:22,82,78.29166666666667
2023-02-28 18:55:27,81,78.30833333333334
2023-02-28 18:55:32,80,78.30833333333334
2023-02-28 18:55:47,79,78.30833333333334
2023-02-28 18:56:02,79,78.3
2023-02-28 18:56:07,80,78.28333333333333
2023-02-28 18:56:22,82,78.25833333333334
2023-02-28 18:56:27,86,78.225
2023-02-28 18:56:32,88,78.18333333333334
2023-02-28 18:56:42,87,78.14166666666667
2023-02-28 18:56:47,84,78.09166666666667
2023-02-28 18:57:02,84,78.04166666666667
2023-02-28 18:57:17,84,77.98333333333333
2023-02-28 18:57:27,83,77.925
2023-02-28 18:57:32,82,77.9
2023-02-28 18:57:37,84,77.93333333333334
2023-02-28 18:57:42,93,77.95833333333333
2023-02-28 18:57:57,98,77.98333333333333
2023-02-28 18:58:02,102,78.00833333333334
2023-02-28 18:58:07,103,78.05
2023-02-28 18:58:12,102,78.16666666666667
2023-02-28 18:58:17,101,78.29166666666667
2023-02-28 18:58:22,100,78.41666666666667
2023-02-28 18:58:37,99,78.55
2023-02-28 18:58:52,100,78.675
2023-02-28 18:58:57,93,78.75833333333334
2023-02-28 18:59:02,77,78.83333333333333
2023-02-28 18:59:07,78,78.90833333333333
2023-02-28 18:59:12,80,79.00833333333334
2023-02-28 18:59:27,80,79.13333333333334
2023-02-28 18:59:42,80,79.25
2023-02-28 18:59:52,81,79.35
2023-02-28 18:59:57,79,79.45833333333333
2023-02-28 19:00:02,77,79.56666666666666
2023-02-28 19:00:07,77,79.675
2023-02-28 19:00:12,76,79.75833333333334
2023-02-28 19:00:17,74,79.8
2023-02-28 19:00:32,74,79.83333333333333
2023-02-28 19:00:47,74,79.85833333333333
2023-02-28 19:00:57,75,79.88333333333334
2023-02-28 19:01:07,77,79.93333333333334
2023-02-28 19:01:12,80,79.99166666666666
2023-02-28 19:01:17,81,80.05833333333334
2023-02-28 19:01:22,80,80.125
2023-02-28 19:01:32,83,80.2
2023-02-28 19:01:37,84,80.3
2023-02-28 19:01:42,83,80.39166666666667
2023-02-28 19:01:48,83,80.475
2023-02-28 19:01:53,84,80.54166666666667
2023-02-28 19:02:03,84,80.59166666666667
2023-02-28 19:02:08,85,80.64166666666667
2023-02-28 19:02:13,85,80.69166666666666
2023-02-28 19:02:18,86,80.75833333333334
2023-02-28 19:02:23,83,80.875
2023-02-28 19:02:28,84,80.975
2023-02-28 19:02:33,85,81.05833333333334
2023-02-28 19:02:43,83,81.125
2023-02-28 19:02:48,78,81.15833333333333
2023-02-28 19:02:53,75,81.125
2023-02-28 19:02:58,74,81.06666666666666
2023-02-28 19:03:13,74,80.98333333333333
2023-02-28 19:03:28,73,80.9
2023-02-28 19:03:33,73,80.825
2023-02-28 19:03:43,72,80.74166666666666
2023-02-28 19:03:48,71,80.65833333333333
2023-02-28 19:04:03,70,80.56666666666666
2023-02-28 19:04:08,70,80.45833333333333
2023-02-28 19:04:18,70,80.33333333333333
2023-02-28 19:04:23,71,80.175
2023-02-28 19:04:28,70,80.00833333333334
2023-02-28 19:04:43,70,79.86666666666666
2023-02-28 19:04:48,70,79.79166666666667
2023-02-28 19:04:53,71,79.7
2023-02-28 19:05:03,72,79.6
2023-02-28 19:05:08,76,79.525
2023-02-28 19:05:13,76,79.46666666666667
2023-02-28 19:05:23,77,79.425
2023-02-28 19:05:38,77,79.29166666666667
2023-02-28 19:05:43,78,79.06666666666666
2023-02-28 19:05:48,80,78.78333333333333
2023-02-28 19:05:53,81,78.5
2023-02-28 19:05:58,82,78.24166666666666
2023-02-28 19:06:03,84,78.0
2023-02-28 19:06:13,83,77.75833333333334
2023-02-28 19:06:18,82,77.525
2023-02-28 19:06:33,82,77.3
2023-02-28 19:06:38,83,77.125
2023-02-28 19:06:43,84,77.075
2023-02-28 19:06:58,85,77.00833333333334
2023-02-28 19:07:03,83,76.91666666666667
2023-02-28 19:07:13,81,76.825
2023-02-28 19:07:18,82,76.75
2023-02-28 19:07:28,81,76.7
2023-02-28 19:07:38,80,76.65833333333333
2023-02-28 19:07:48,78,76.625
2023-02-28 19:07:53,74,76.58333333333333
2023-02-28 19:08:08,75,76.55833333333334
2023-02-28 19:08:13,74,76.55833333333334
2023-02-28 19:08:23,75,76.575
2023-02-28 19:08:33,77,76.6
2023-02-28 19:08:43,77,76.625
2023-02-28 19:08:48,77,76.625
2023-02-28 19:09:03,77,76.58333333333333
2023-02-28 19:09:08,78,76.525
2023-02-28 19:09:23,81,76.475
2023-02-28 19:09:28,81,76.40833333333333
2023-02-28 19:09:33,81,76.34166666666667
2023-02-28 19:09:48,81,76.28333333333333
2023-02-28 19:09:53,80,76.23333333333333
2023-02-28 19:10:03,81,76.15833333333333
2023-02-28 19:10:08,82,76.075
2023-02-28 19:10:13,85,75.99166666666666
2023-02-28 19:10:28,90,75.91666666666667
2023-02-28 19:10:33,89,75.825
2023-02-28 19:10:38,88,75.76666666666667
2023-02-28 19:10:43,87,75.69166666666666
2023-02-28 19:10:48,82,75.58333333333333
2023-02-28 19:10:53,74,75.48333333333333
2023-02-28 19:10:58,72,75.43333333333334
2023-02-28 19:11:13,73,75.40833333333333
2023-02-28 19:11:18,72,75.4
2023-02-28 19:11:28,72,75.39166666666667
2023-02-28 19:11:33,70,75.38333333333334
2023-02-28 19:11:38,69,75.38333333333334
2023-02-28 19:11:43,68,75.38333333333334
2023-02-28 19:11:48,67,75.40833333333333
2023-02-28 19:11:53,67,75.45
2023-02-28 19:11:58,67,75.50833333333334
2023-02-28 19:12:03,68,75.58333333333333
2023-02-28 19:12:08,70,75.63333333333334
2023-02-28 19:12:13,75,75.675
2023-02-28 19:12:18,73,75.7
2023-02-28 19:12:23,72,75.73333333333333
2023-02-28 19:12:38,74,75.8
2023-02-28 19:12:43,75,75.89166666666667
2023-02-28 19:12:48,79,75.95833333333333
2023-02-28 19:12:53,77,76.0
2023-02-28 19:13:08,71,76.025
2023-02-28 19:13:13,68,76.05833333333334
2023-02-28 19:13:23,69,76.1
2023-02-28 19:13:28,71,76.1
2023-02-28 19:13:33,72,76.06666666666666
2023-02-28 19:13:38,71,76.03333333333333
2023-02-28 19:13:43,71,75.96666666666667
2023-02-28 19:13:58,73,75.9
2023-02-28 19:14:08,72,75.83333333333333
2023-02-28 19:14:13,71,75.75833333333334
2023-02-28 19:14:18,70,75.675
2023-02-28 19:14:23,69,75.575
2023-02-28 19:14:33,69,75.475
2023-02-28 19:14:38,71,75.4
2023-02-28 19:14:43,75,75.35
2023-02-28 19:14:48,74,75.29166666666667
2023-02-28 19:14:53,73,75.23333333333333
2023-02-28 19:14:58,72,75.18333333333334
2023-02-28 19:15:13,73,75.15833333333333
2023-02-28 19:15:18,74,75.19166666666666
2023-02-28 19:15:23,76,75.225
2023-02-28 19:15:28,77,75.25833333333334
2023-02-28 19:15:33,78,75.26666666666667
2023-02-28 19:15:48,77,75.25
2023-02-28 19:15:53,75,75.225
2023-02-28 19:15:58,74,75.20833333333333
2023-02-28 19:16:08,74,75.2
2023-02-28 19:16:18,75,75.175
2023-02-28 19:16:23,76,75.11666666666666
2023-02-28 19:16:38,76,75.05
2023-02-28 19:16:43,77,74.975
2023-02-28 19:16:48,75,74.88333333333334
2023-02-28 19:16:53,74,74.80833333333334
2023-02-28 19:16:58,75,74.73333333333333
2023-02-28 19:17:03,76,74.65833333333333
2023-02-28 19:17:08,75,74.55833333333334
2023-02-28 19:17:13,76,74.41666666666667
2023-02-28 19:17:23,75,74.28333333333333
2023-02-28 19:17:28,72,74.15
2023-02-28 19:17:33,71,74.025
2023-02-28 19:17:43,72,73.95
2023-02-28 19:17:58,72,73.94166666666666
2023-02-28 19:18:08,73,73.95833333333333
2023-02-28 19:18:23,73,73.975
2023-02-28 19:18:24,72,74.00833333333334
2023-02-28 19:18:29,73,74.05833333333334
2023-02-28 19:18:39,72,74.14166666666667
2023-02-28 19:18:49,74,74.23333333333333
2023-02-28 19:18:54,75,74.325
2023-02-28 19:18:59,77,74.41666666666667
2023-02-28 19:19:04,79,74.51666666666667
2023-02-28 19:19:09,77,74.6
2023-02-28 19:19:14,75,74.65
2023-02-28 19:19:24,73,74.69166666666666
2023-02-28 19:19:34,74,74.7
2023-02-28 19:19:44,79,74.73333333333333
2023-02-28 19:19:49,83,74.79166666666667
2023-02-28 19:19:54,84,74.81666666666666
2023-02-28 19:19:59,81,74.81666666666666
2023-02-28 19:20:04,80,74.775
2023-02-28 19:20:19,81,74.74166666666666
2023-02-28 19:20:29,83,74.76666666666667
2023-02-28 19:20:39,80,74.80833333333334
2023-02-28 19:20:44,77,74.84166666666667
2023-02-28 19:20:54,78,74.85
2023-02-28 19:21:04,76,74.85
2023-02-28 19:21:09,75,74.86666666666666
2023-02-28 19:21:14,74,74.89166666666667
2023-02-28 19:21:19,73,74.89166666666667
2023-02-28 19:21:34,73,74.88333333333334
2023-02-28 19:21:39,72,74.88333333333334
2023-02-28 19:21:44,73,74.9
2023-02-28 19:21:54,74,74.91666666666667
2023-02-28 19:22:04,75,74.93333333333334
2023-02-28 19:22:14,75,74.94166666666666
2023-02-28 19:22:19,74,74.925
2023-02-28 19:22:24,74,74.93333333333334
2023-02-28 19:22:39,75,74.96666666666667
2023-02-28 19:22:49,78,75.00833333333334
2023-02-28 19:22:54,79,75.05833333333334
2023-02-28 19:23:09,78,75.09166666666667
2023-02-28 19:23:14,76,75.1
2023-02-28 19:23:19,75,75.09166666666667
2023-02-28 19:23:24,74,75.06666666666666
2023-02-28 19:23:34,75,75.05
2023-02-28 19:23:39,76,75.04166666666667
2023-02-28 19:23:44,75,75.03333333333333
2023-02-28 19:23:49,74,75.025
2023-02-28 19:23:54,73,75.00833333333334
2023-02-28 19:24:09,72,74.98333333333333
2023-02-28 19:24:14,70,74.95833333333333
2023-02-28 19:24:19,71,74.94166666666666
2023-02-28 19:24:24,72,74.95
2023-02-28 19:24:34,73,74.975
2023-02-28 19:24:44,73,75.0
2023-02-28 19:24:49,73,75.04166666666667
2023-02-28 19:25:04,73,75.1
2023-02-28 19:25:09,72,75.16666666666667
2023-02-28 19:25:14,72,75.225
2023-02-28 19:25:24,73,75.30833333333334
2023-02-28 19:25:34,73,75.35
2023-02-28 19:25:39,74,75.38333333333334
2023-02-28 19:25:54,75,75.4
2023-02-28 19:25:59,76,75.4
2023-02-28 19:26:14,78,75.4
2023-02-28 19:26:19,80,75.41666666666667
2023-02-28 19:26:24,80,75.45
2023-02-28 19:26:29,79,75.53333333333333
2023-02-28 19:26:34,78,75.625
2023-02-28 19:26:39,79,75.7
2023-02-28 19:26:49,77,75.76666666666667
2023-02-28 19:26:59,74,75.825
2023-02-28 19:27:04,75,75.86666666666666
2023-02-28 19:27:09,76,75.88333333333334
2023-02-28 19:27:24,77,75.90833333333333
2023-02-28 19:27:29,79,75.925
2023-02-28 19:27:39,77,75.9
2023-02-28 19:27:44,75,75.88333333333334
2023-02-28 19:27:49,74,75.85833333333333
2023-02-28 19:27:54,73,75.85833333333333
2023-02-28 19:28:09,74,75.85
2023-02-28 19:28:14,73,75.83333333333333
2023-02-28 19:28:19,73,75.79166666666667
2023-02-28 19:28:24,72,75.75833333333334
2023-02-28 19:28:29,72,75.74166666666666
2023-02-28 19:28:34,73,75.725
2023-02-28 19:28:39,74,75.725
2023-02-28 19:28:44,73,75.74166666666666
2023-02-28 19:28:54,71,75.75833333333334
2023-02-28 19:29:09,71,75.79166666666667
2023-02-28 19:29:14,72,75.83333333333333
2023-02-28 19:29:24,71,75.88333333333334
2023-02-28 19:29:29,71,75.925
2023-02-28 19:29:34,72,75.95833333333333
2023-02-28 19:29:44,73,75.975
